geom,temp_mes
POINT (47.589082314124454 23.02670494836804),23.3
POINT (48.14567976809082 23.02670494836804),25.7
POINT (48.70227722205719 23.02670494836804),25.4
POINT (49.25887467602355 23.02670494836804),26.5
POINT (49.815472129989935 23.02670494836804),27.0
POINT (50.37206958395629 23.02670494836804),27.4
POINT (50.92866703792266 23.02670494836804),29.2
POINT (51.485264491889026 23.02670494836804),30.9
POINT (52.04186194585541 23.02670494836804),31.6
POINT (52.59845939982176 23.02670494836804),32.1
POINT (53.15505685378814 23.02670494836804),31.3
POINT (53.7116543077545 23.02670494836804),31.1
POINT (54.26825176172086 23.02670494836804),31.5
POINT (54.82484921568724 23.02670494836804),31.5
POINT (55.38144666965361 23.02670494836804),31.4
POINT (55.938044123619974 23.02670494836804),30.9
POINT (56.49464157758634 23.02670494836804),28.2
POINT (57.051239031552704 23.02670494836804),29.3
POINT (57.60783648551907 23.02670494836804),29.3
POINT (58.164433939485455 23.02670494836804),29.2
POINT (58.72103139345182 23.02670494836804),28.8
POINT (59.27762884741818 23.02670494836804),29.0
POINT (59.83422630138455 23.02670494836804),29.2
POINT (60.39082375535091 23.02670494836804),29.2
POINT (60.947421209317284 23.02670494836804),29.4
POINT (61.50401866328366 23.02670494836804),29.4
POINT (62.06061611725002 23.02670494836804),29.1
POINT (62.61721357121638 23.02670494836804),27.6
POINT (63.17381102518276 23.02670494836804),26.2
POINT (63.73040847914911 23.02670494836804),26.9
POINT (64.2870059331155 23.02670494836804),28.3
POINT (64.84360338708186 23.02670494836804),28.8
POINT (65.40020084104823 23.02670494836804),29.2
POINT (80.98492955210652 23.02670494836804),28.9
POINT (81.5415270060729 23.02670494836804),27.4
POINT (82.09812446003926 23.02670494836804),25.4
POINT (82.65472191400563 23.02670494836804),26.2
POINT (83.21131936797201 23.02670494836804),27.4
POINT (83.76791682193837 23.02670494836804),27.5
POINT (84.32451427590473 23.02670494836804),27.8
POINT (84.8811117298711 23.02670494836804),28.4
POINT (85.43770918383746 23.02670494836804),29.5
POINT (85.99430663780383 23.02670494836804),29.8
POINT (86.5509040917702 23.02670494836804),30.4
POINT (87.10750154573657 23.02670494836804),31.2
POINT (87.66409899970294 23.02670494836804),31.6
POINT (88.2206964536693 23.02670494836804),31.4
POINT (88.77729390763568 23.02670494836804),31.3
POINT (89.33389136160206 23.02670494836804),30.6
POINT (89.89048881556842 23.02670494836804),28.9
POINT (90.44708626953478 23.02670494836804),28.3
POINT (91.00368372350115 23.02670494836804),28.3
POINT (91.56028117746753 23.02670494836804),27.5
POINT (92.11687863143388 23.02670494836804),29.3
POINT (92.67347608540025 23.02670494836804),29.5
POINT (93.23007353936664 23.02670494836804),27.9
POINT (93.78667099333298 23.02670494836804),26.3
POINT (94.34326844729935 23.02670494836804),29.2
POINT (94.89986590126573 23.02670494836804),30.2
POINT (95.45646335523209 23.02670494836804),30.4
POINT (96.01306080919846 23.02670494836804),30.8
POINT (96.56965826316483 23.02670494836804),30.9
POINT (103.24882771076123 23.02670494836804),28.8
POINT (103.80542516472764 23.02670494836804),28.9
POINT (104.362022618694 23.02670494836804),26.6
POINT (104.91862007266035 23.02670494836804),26.8
POINT (105.47521752662671 23.02670494836804),30.6
POINT (106.0318149805931 23.02670494836804),31.3
POINT (106.58841243455946 23.02670494836804),31.2
POINT (107.14500988852582 23.02670494836804),30.3
POINT (107.70160734249218 23.02670494836804),24.6
POINT (108.25820479645854 23.02670494836804),24.1
POINT (108.81480225042492 23.02670494836804),27.9
POINT (109.37139970439128 23.02670494836804),25.3
POINT (109.92799715835766 23.02670494836804),25.0
POINT (110.48459461232405 23.02670494836804),24.4
POINT (111.0411920662904 23.02670494836804),27.9
POINT (111.59778952025675 23.02670494836804),28.9
POINT (112.15438697422313 23.02670494836804),28.4
POINT (112.7109844281895 23.02670494836804),25.8
POINT (113.26758188215587 23.02670494836804),26.0
POINT (113.82417933612223 23.02670494836804),26.3
POINT (114.38077679008859 23.02670494836804),25.9
POINT (114.93737424405495 23.02670494836804),25.2
POINT (115.49397169802134 23.02670494836804),24.8
POINT (116.0505691519877 23.02670494836804),27.1
POINT (116.60716660595409 23.02670494836804),27.2
POINT (117.16376405992045 23.02670494836804),25.8
POINT (117.72036151388681 23.02670494836804),24.9
POINT (118.27695896785318 23.02670494836804),25.2
POINT (118.83355642181954 23.02670494836804),25.4
POINT (122.17314114561775 23.02670494836804),26.7
POINT (122.72973859958414 23.02670494836804),26.7
POINT (123.2863360535505 23.02670494836804),26.8
POINT (135.53148004081058 23.02670494836804),29.9
POINT (136.08807749477694 23.02670494836804),29.6
POINT (-173.93670436448997 22.434383932171748),24.5
POINT (-173.3801069105236 22.434383932171748),19.8
POINT (-172.82350945655725 22.434383932171748),20.4
POINT (-172.26691200259089 22.434383932171748),24.3
POINT (-117.16376405992045 22.434383932171748),28.2
POINT (-116.60716660595409 22.434383932171748),25.0
POINT (-116.0505691519877 22.434383932171748),22.1
POINT (-115.49397169802134 22.434383932171748),20.7
POINT (-114.93737424405495 22.434383932171748),20.2
POINT (-114.38077679008859 22.434383932171748),20.3
POINT (-113.82417933612223 22.434383932171748),17.4
POINT (-113.26758188215587 22.434383932171748),16.6
POINT (-112.7109844281895 22.434383932171748),17.1
POINT (-112.15438697422313 22.434383932171748),15.9
POINT (-111.59778952025675 22.434383932171748),14.7
POINT (-111.0411920662904 22.434383932171748),12.8
POINT (-110.48459461232405 22.434383932171748),14.2
POINT (-109.92799715835766 22.434383932171748),13.1
POINT (-109.37139970439128 22.434383932171748),12.1
POINT (-108.81480225042492 22.434383932171748),13.7
POINT (-108.25820479645854 22.434383932171748),16.3
POINT (-107.70160734249218 22.434383932171748),22.0
POINT (-107.14500988852582 22.434383932171748),26.5
POINT (-101.02243789489576 22.434383932171748),28.2
POINT (-100.4658404409294 22.434383932171748),28.1
POINT (-99.90924298696305 22.434383932171748),27.9
POINT (-99.35264553299668 22.434383932171748),27.9
POINT (-98.7960480790303 22.434383932171748),28.1
POINT (-98.23945062506394 22.434383932171748),28.1
POINT (-97.68285317109758 22.434383932171748),28.2
POINT (-86.5509040917702 22.434383932171748),28.2
POINT (-85.99430663780383 22.434383932171748),27.7
POINT (-85.43770918383746 22.434383932171748),27.2
POINT (-84.8811117298711 22.434383932171748),27.9
POINT (-84.32451427590473 22.434383932171748),28.1
POINT (-83.76791682193837 22.434383932171748),28.4
POINT (-81.5415270060729 22.434383932171748),26.8
POINT (-80.98492955210652 22.434383932171748),25.7
POINT (-80.42833209814016 22.434383932171748),27.0
POINT (-79.87173464417378 22.434383932171748),27.7
POINT (-79.31513719020742 22.434383932171748),27.3
POINT (-78.75853973624106 22.434383932171748),26.7
POINT (-78.20194228227469 22.434383932171748),27.4
POINT (-77.64534482830832 22.434383932171748),27.8
POINT (-18.089417253906955 22.434383932171748),25.6
POINT (-17.532819799940587 22.434383932171748),26.8
POINT (-16.97622234597422 22.434383932171748),28.0
POINT (-16.419624892007853 22.434383932171748),29.1
POINT (-15.863027438041485 22.434383932171748),29.8
POINT (-15.306429984075116 22.434383932171748),30.7
POINT (-14.74983253010875 22.434383932171748),31.1
POINT (-14.193235076142381 22.434383932171748),31.0
POINT (-13.636637622176012 22.434383932171748),31.0
POINT (-13.080040168209646 22.434383932171748),31.1
POINT (-12.523442714243279 22.434383932171748),30.3
POINT (-11.966845260276909 22.434383932171748),29.3
POINT (-11.410247806310544 22.434383932171748),28.3
POINT (-10.853650352344173 22.434383932171748),28.8
POINT (-10.297052898377807 22.434383932171748),29.7
POINT (-9.740455444411436 22.434383932171748),30.5
POINT (-9.18385799044507 22.434383932171748),31.6
POINT (-8.627260536478701 22.434383932171748),32.9
POINT (-8.070663082512334 22.434383932171748),34.9
POINT (-7.514065628545966 22.434383932171748),36.2
POINT (-6.957468174579598 22.434383932171748),36.3
POINT (-6.400870720613231 22.434383932171748),35.6
POINT (-5.844273266646864 22.434383932171748),33.9
POINT (-5.2876758126804955 22.434383932171748),28.9
POINT (-4.731078358714127 22.434383932171748),26.9
POINT (-4.174480904747759 22.434383932171748),26.8
POINT (-3.6178834507813913 22.434383932171748),26.8
POINT (-3.0612859968150237 22.434383932171748),26.8
POINT (-2.5046885428486556 22.434383932171748),28.1
POINT (-1.9480910888822875 22.434383932171748),29.3
POINT (-1.3914936349159197 22.434383932171748),29.9
POINT (-0.8348961809495519 22.434383932171748),30.2
POINT (-0.2782987269831839 22.434383932171748),30.4
POINT (0.2782987269831839 22.434383932171748),29.9
POINT (0.8348961809495519 22.434383932171748),29.5
POINT (1.3914936349159197 22.434383932171748),28.7
POINT (1.9480910888822875 22.434383932171748),28.0
POINT (2.5046885428486556 22.434383932171748),27.3
POINT (3.0612859968150237 22.434383932171748),27.7
POINT (3.6178834507813913 22.434383932171748),27.8
POINT (4.174480904747759 22.434383932171748),27.6
POINT (4.731078358714127 22.434383932171748),27.9
POINT (5.2876758126804955 22.434383932171748),28.8
POINT (5.844273266646864 22.434383932171748),29.0
POINT (6.400870720613231 22.434383932171748),30.3
POINT (6.957468174579598 22.434383932171748),30.8
POINT (7.514065628545966 22.434383932171748),30.8
POINT (8.070663082512334 22.434383932171748),30.5
POINT (8.627260536478701 22.434383932171748),31.0
POINT (9.18385799044507 22.434383932171748),28.9
POINT (9.740455444411436 22.434383932171748),27.3
POINT (10.297052898377807 22.434383932171748),29.5
POINT (10.853650352344173 22.434383932171748),29.3
POINT (11.410247806310544 22.434383932171748),29.2
POINT (11.966845260276909 22.434383932171748),29.0
POINT (12.523442714243279 22.434383932171748),28.8
POINT (13.080040168209646 22.434383932171748),29.0
POINT (13.636637622176012 22.434383932171748),29.1
POINT (14.193235076142381 22.434383932171748),29.2
POINT (14.74983253010875 22.434383932171748),29.2
POINT (15.306429984075116 22.434383932171748),29.1
POINT (15.863027438041485 22.434383932171748),29.1
POINT (16.419624892007853 22.434383932171748),29.0
POINT (16.97622234597422 22.434383932171748),28.9
POINT (17.532819799940587 22.434383932171748),28.3
POINT (18.089417253906955 22.434383932171748),28.1
POINT (18.646014707873327 22.434383932171748),27.9
POINT (19.202612161839696 22.434383932171748),27.3
POINT (19.759209615806057 22.434383932171748),24.3
POINT (20.31580706977243 22.434383932171748),22.7
POINT (20.872404523738798 22.434383932171748),22.0
POINT (21.429001977705163 22.434383932171748),27.6
POINT (21.98559943167153 22.434383932171748),27.9
POINT (22.5421968856379 22.434383932171748),28.3
POINT (23.098794339604268 22.434383932171748),28.1
POINT (23.655391793570633 22.434383932171748),28.3
POINT (24.211989247537 22.434383932171748),28.3
POINT (24.76858670150337 22.434383932171748),27.5
POINT (25.32518415546974 22.434383932171748),26.1
POINT (25.881781609436107 22.434383932171748),25.1
POINT (26.438379063402476 22.434383932171748),24.7
POINT (26.99497651736884 22.434383932171748),24.2
POINT (27.551573971335216 22.434383932171748),24.3
POINT (28.108171425301578 22.434383932171748),24.2
POINT (28.664768879267942 22.434383932171748),24.2
POINT (29.221366333234318 22.434383932171748),24.8
POINT (29.777963787200683 22.434383932171748),24.5
POINT (30.334561241167044 22.434383932171748),24.7
POINT (30.89115869513342 22.434383932171748),25.0
POINT (31.447756149099785 22.434383932171748),25.4
POINT (32.00435360306615 22.434383932171748),25.7
POINT (32.56095105703252 22.434383932171748),25.6
POINT (33.117548510998894 22.434383932171748),25.5
POINT (33.67414596496526 22.434383932171748),26.2
POINT (34.23074341893163 22.434383932171748),26.4
POINT (34.787340872897985 22.434383932171748),26.7
POINT (35.34393832686437 22.434383932171748),27.1
POINT (35.90053578083073 22.434383932171748),27.4
POINT (36.4571332347971 22.434383932171748),27.8
POINT (37.01373068876347 22.434383932171748),28.1
POINT (37.570328142729835 22.434383932171748),27.8
POINT (38.1269255966962 22.434383932171748),27.0
POINT (38.68352305066257 22.434383932171748),27.2
POINT (39.24012050462894 22.434383932171748),27.3
POINT (39.7967179585953 22.434383932171748),28.1
POINT (40.35331541256168 22.434383932171748),27.7
POINT (40.90991286652804 22.434383932171748),27.1
POINT (41.46651032049441 22.434383932171748),30.1
POINT (45.36269249825898 22.434383932171748),27.6
POINT (45.91928995222534 22.434383932171748),26.7
POINT (46.47588740619172 22.434383932171748),19.2
POINT (47.032484860158085 22.434383932171748),17.5
POINT (47.589082314124454 22.434383932171748),22.0
POINT (48.14567976809082 22.434383932171748),24.1
POINT (48.70227722205719 22.434383932171748),25.8
POINT (49.25887467602355 22.434383932171748),25.8
POINT (49.815472129989935 22.434383932171748),26.3
POINT (50.37206958395629 22.434383932171748),26.4
POINT (50.92866703792266 22.434383932171748),27.4
POINT (51.485264491889026 22.434383932171748),29.7
POINT (52.04186194585541 22.434383932171748),31.2
POINT (52.59845939982176 22.434383932171748),31.9
POINT (53.15505685378814 22.434383932171748),31.8
POINT (53.7116543077545 22.434383932171748),30.8
POINT (54.26825176172086 22.434383932171748),30.6
POINT (54.82484921568724 22.434383932171748),31.2
POINT (55.38144666965361 22.434383932171748),31.1
POINT (55.938044123619974 22.434383932171748),29.5
POINT (56.49464157758634 22.434383932171748),26.7
POINT (57.051239031552704 22.434383932171748),29.2
POINT (57.60783648551907 22.434383932171748),27.6
POINT (58.164433939485455 22.434383932171748),27.8
POINT (58.72103139345182 22.434383932171748),28.3
POINT (59.27762884741818 22.434383932171748),28.8
POINT (59.83422630138455 22.434383932171748),28.9
POINT (60.39082375535091 22.434383932171748),28.4
POINT (60.947421209317284 22.434383932171748),29.4
POINT (61.50401866328366 22.434383932171748),29.4
POINT (62.06061611725002 22.434383932171748),29.6
POINT (62.61721357121638 22.434383932171748),29.4
POINT (63.17381102518276 22.434383932171748),29.5
POINT (63.73040847914911 22.434383932171748),28.9
POINT (64.2870059331155 22.434383932171748),28.8
POINT (80.98492955210652 22.434383932171748),28.4
POINT (81.5415270060729 22.434383932171748),27.9
POINT (82.09812446003926 22.434383932171748),25.0
POINT (82.65472191400563 22.434383932171748),26.3
POINT (83.21131936797201 22.434383932171748),27.7
POINT (83.76791682193837 22.434383932171748),28.1
POINT (84.32451427590473 22.434383932171748),28.7
POINT (84.8811117298711 22.434383932171748),29.5
POINT (85.43770918383746 22.434383932171748),30.2
POINT (85.99430663780383 22.434383932171748),30.5
POINT (86.5509040917702 22.434383932171748),31.0
POINT (87.10750154573657 22.434383932171748),31.4
POINT (87.66409899970294 22.434383932171748),31.4
POINT (88.2206964536693 22.434383932171748),31.2
POINT (88.77729390763568 22.434383932171748),31.3
POINT (89.33389136160206 22.434383932171748),30.6
POINT (89.89048881556842 22.434383932171748),28.5
POINT (90.44708626953478 22.434383932171748),26.9
POINT (91.00368372350115 22.434383932171748),27.4
POINT (91.56028117746753 22.434383932171748),27.3
POINT (92.11687863143388 22.434383932171748),29.2
POINT (92.67347608540025 22.434383932171748),27.3
POINT (93.23007353936664 22.434383932171748),27.9
POINT (93.78667099333298 22.434383932171748),27.9
POINT (94.34326844729935 22.434383932171748),30.2
POINT (94.89986590126573 22.434383932171748),30.5
POINT (95.45646335523209 22.434383932171748),30.8
POINT (96.01306080919846 22.434383932171748),31.0
POINT (103.80542516472764 22.434383932171748),29.3
POINT (104.362022618694 22.434383932171748),29.6
POINT (104.91862007266035 22.434383932171748),27.5
POINT (105.47521752662671 22.434383932171748),30.0
POINT (106.0318149805931 22.434383932171748),31.3
POINT (106.58841243455946 22.434383932171748),31.5
POINT (107.14500988852582 22.434383932171748),31.2
POINT (107.70160734249218 22.434383932171748),27.8
POINT (108.25820479645854 22.434383932171748),28.5
POINT (108.81480225042492 22.434383932171748),29.4
POINT (109.37139970439128 22.434383932171748),27.5
POINT (109.92799715835766 22.434383932171748),27.7
POINT (110.48459461232405 22.434383932171748),28.2
POINT (111.0411920662904 22.434383932171748),29.4
POINT (111.59778952025675 22.434383932171748),29.1
POINT (112.15438697422313 22.434383932171748),28.0
POINT (112.7109844281895 22.434383932171748),27.7
